Col Value-T	Col Value-1	CV Count-2	CVT Count-3	CVF Count-4	3 D 2	4 D 2	3 D TTT	4 D TTF	2 D TT	3 D TT
submissions_count_365_days	552	10	3	7	0.3	0.7	1.8593466255957657e-05	2.1558295170017954e-05	2.0574099677398117e-05	6.1722299032194354e-06
submissions_count_365_days	531	23	3	20	0.13043478260869565	0.8695652173913043	1.8593466255957657e-05	6.159512905719415e-05	4.732042925801567e-05	6.1722299032194354e-06
submissions_count_365_days	725	4	3	1	0.75	0.25	1.8593466255957657e-05	3.0797564528597077e-06	8.229639870959246e-06	6.1722299032194354e-06
submissions_count_365_days	446	13	3	10	0.23076923076923078	0.7692307692307693	1.8593466255957657e-05	3.079756452859708e-05	2.6746329580617552e-05	6.1722299032194354e-06
submissions_count_365_days	946	4	3	1	0.75	0.25	1.8593466255957657e-05	3.0797564528597077e-06	8.229639870959246e-06	6.1722299032194354e-06
submissions_count_365_days	563	6	3	3	0.5	0.5	1.8593466255957657e-05	9.239269358579123e-06	1.2344459806438871e-05	6.1722299032194354e-06
submissions_count_365_days	709	15	3	12	0.2	0.8	1.8593466255957657e-05	3.695707743431649e-05	3.086114951609718e-05	6.1722299032194354e-06
submissions_count_365_days	481	10	3	7	0.3	0.7	1.8593466255957657e-05	2.1558295170017954e-05	2.0574099677398117e-05	6.1722299032194354e-06
submissions_count_365_days	711	10	3	7	0.3	0.7	1.8593466255957657e-05	2.1558295170017954e-05	2.0574099677398117e-05	6.1722299032194354e-06
submissions_count_365_days	699	4	3	1	0.75	0.25	1.8593466255957657e-05	3.0797564528597077e-06	8.229639870959246e-06	6.1722299032194354e-06
submissions_count_365_days	1209	4	3	1	0.75	0.25	1.8593466255957657e-05	3.0797564528597077e-06	8.229639870959246e-06	6.1722299032194354e-06
submissions_count_365_days	457	12	3	9	0.25	0.75	1.8593466255957657e-05	2.771780807573737e-05	2.4688919612877742e-05	6.1722299032194354e-06
submissions_count_365_days	535	5	3	2	0.6	0.4	1.8593466255957657e-05	6.159512905719415e-06	1.0287049838699058e-05	6.1722299032194354e-06
submissions_count_365_days	838	3	3	0	1.0	0.0	1.8593466255957657e-05	0.0	6.1722299032194354e-06	6.1722299032194354e-06
submissions_count_365_days	582	3	3	0	1.0	0.0	1.8593466255957657e-05	0.0	6.1722299032194354e-06	6.1722299032194354e-06
submissions_count_365_days	881	3	3	0	1.0	0.0	1.8593466255957657e-05	0.0	6.1722299032194354e-06	6.1722299032194354e-06
submissions_count_365_days	696	12	3	9	0.25	0.75	1.8593466255957657e-05	2.771780807573737e-05	2.4688919612877742e-05	6.1722299032194354e-06
submissions_count_365_days	464	24	3	21	0.125	0.875	1.8593466255957657e-05	6.467488551005387e-05	4.9377839225755484e-05	6.1722299032194354e-06
submissions_count_365_days	431	23	3	20	0.13043478260869565	0.8695652173913043	1.8593466255957657e-05	6.159512905719415e-05	4.732042925801567e-05	6.1722299032194354e-06
submissions_count_365_days	482	14	3	11	0.21428571428571427	0.7857142857142857	1.8593466255957657e-05	3.387732098145679e-05	2.8803739548357363e-05	6.1722299032194354e-06
submissions_count_365_days	761	5	3	2	0.6	0.4	1.8593466255957657e-05	6.159512905719415e-06	1.0287049838699058e-05	6.1722299032194354e-06
submissions_count_365_days	714	12	3	9	0.25	0.75	1.8593466255957657e-05	2.771780807573737e-05	2.4688919612877742e-05	6.1722299032194354e-06
submissions_count_365_days	440	24	3	21	0.125	0.875	1.8593466255957657e-05	6.467488551005387e-05	4.9377839225755484e-05	6.1722299032194354e-06
submissions_count_365_days	869	6	3	3	0.5	0.5	1.8593466255957657e-05	9.239269358579123e-06	1.2344459806438871e-05	6.1722299032194354e-06
submissions_count_365_days	683	9	3	6	0.3333333333333333	0.6666666666666666	1.8593466255957657e-05	1.8478538717158246e-05	1.8516689709658306e-05	6.1722299032194354e-06
submissions_count_365_days	540	11	3	8	0.2727272727272727	0.7272727272727273	1.8593466255957657e-05	2.463805162287766e-05	2.2631509645137928e-05	6.1722299032194354e-06
submissions_count_365_days	553	13	3	10	0.23076923076923078	0.7692307692307693	1.8593466255957657e-05	3.079756452859708e-05	2.6746329580617552e-05	6.1722299032194354e-06
submissions_count_365_days	681	7	3	4	0.42857142857142855	0.5714285714285714	1.8593466255957657e-05	1.231902581143883e-05	1.4401869774178682e-05	6.1722299032194354e-06
submissions_count_365_days	847	6	3	3	0.5	0.5	1.8593466255957657e-05	9.239269358579123e-06	1.2344459806438871e-05	6.1722299032194354e-06
submissions_count_365_days	319	19	3	16	0.15789473684210525	0.8421052631578947	1.8593466255957657e-05	4.927610324575532e-05	3.909078938705642e-05	6.1722299032194354e-06
submissions_count_365_days	560	8	2	6	0.25	0.75	1.2395644170638437e-05	1.8478538717158246e-05	1.6459279741918492e-05	4.114819935479623e-06
submissions_count_365_days	742	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	608	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	383	24	2	22	0.08333333333333333	0.9166666666666666	1.2395644170638437e-05	6.775464196291358e-05	4.9377839225755484e-05	4.114819935479623e-06
submissions_count_365_days	736	10	2	8	0.2	0.8	1.2395644170638437e-05	2.463805162287766e-05	2.0574099677398117e-05	4.114819935479623e-06
submissions_count_365_days	963	8	2	6	0.25	0.75	1.2395644170638437e-05	1.8478538717158246e-05	1.6459279741918492e-05	4.114819935479623e-06
submissions_count_365_days	640	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	493	4	2	2	0.5	0.5	1.2395644170638437e-05	6.159512905719415e-06	8.229639870959246e-06	4.114819935479623e-06
submissions_count_365_days	652	4	2	2	0.5	0.5	1.2395644170638437e-05	6.159512905719415e-06	8.229639870959246e-06	4.114819935479623e-06
submissions_count_365_days	595	6	2	4	0.3333333333333333	0.6666666666666666	1.2395644170638437e-05	1.231902581143883e-05	1.2344459806438871e-05	4.114819935479623e-06
submissions_count_365_days	627	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	1141	8	2	6	0.25	0.75	1.2395644170638437e-05	1.8478538717158246e-05	1.6459279741918492e-05	4.114819935479623e-06
submissions_count_365_days	1024	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	426	5	2	3	0.4	0.6	1.2395644170638437e-05	9.239269358579123e-06	1.0287049838699058e-05	4.114819935479623e-06
submissions_count_365_days	545	19	2	17	0.10526315789473684	0.8947368421052632	1.2395644170638437e-05	5.2355859698615034e-05	3.909078938705642e-05	4.114819935479623e-06
submissions_count_365_days	897	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	663	10	2	8	0.2	0.8	1.2395644170638437e-05	2.463805162287766e-05	2.0574099677398117e-05	4.114819935479623e-06
submissions_count_365_days	632	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	558	21	2	19	0.09523809523809523	0.9047619047619048	1.2395644170638437e-05	5.851537260433445e-05	4.320560932253605e-05	4.114819935479623e-06
submissions_count_365_days	480	10	2	8	0.2	0.8	1.2395644170638437e-05	2.463805162287766e-05	2.0574099677398117e-05	4.114819935479623e-06
submissions_count_365_days	613	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	504	5	2	3	0.4	0.6	1.2395644170638437e-05	9.239269358579123e-06	1.0287049838699058e-05	4.114819935479623e-06
submissions_count_365_days	856	11	2	9	0.18181818181818182	0.8181818181818182	1.2395644170638437e-05	2.771780807573737e-05	2.2631509645137928e-05	4.114819935479623e-06
submissions_count_365_days	981	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	1011	7	2	5	0.2857142857142857	0.7142857142857143	1.2395644170638437e-05	1.539878226429854e-05	1.4401869774178682e-05	4.114819935479623e-06
submissions_count_365_days	852	4	2	2	0.5	0.5	1.2395644170638437e-05	6.159512905719415e-06	8.229639870959246e-06	4.114819935479623e-06
submissions_count_365_days	928	13	2	11	0.15384615384615385	0.8461538461538461	1.2395644170638437e-05	3.387732098145679e-05	2.6746329580617552e-05	4.114819935479623e-06
submissions_count_365_days	712	13	2	11	0.15384615384615385	0.8461538461538461	1.2395644170638437e-05	3.387732098145679e-05	2.6746329580617552e-05	4.114819935479623e-06
submissions_count_365_days	463	18	2	16	0.1111111111111111	0.8888888888888888	1.2395644170638437e-05	4.927610324575532e-05	3.703337941931661e-05	4.114819935479623e-06
submissions_count_365_days	614	8	2	6	0.25	0.75	1.2395644170638437e-05	1.8478538717158246e-05	1.6459279741918492e-05	4.114819935479623e-06
submissions_count_365_days	713	7	2	5	0.2857142857142857	0.7142857142857143	1.2395644170638437e-05	1.539878226429854e-05	1.4401869774178682e-05	4.114819935479623e-06
submissions_count_365_days	878	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	325	19	2	17	0.10526315789473684	0.8947368421052632	1.2395644170638437e-05	5.2355859698615034e-05	3.909078938705642e-05	4.114819935479623e-06
submissions_count_365_days	468	6	2	4	0.3333333333333333	0.6666666666666666	1.2395644170638437e-05	1.231902581143883e-05	1.2344459806438871e-05	4.114819935479623e-06
submissions_count_365_days	628	5	2	3	0.4	0.6	1.2395644170638437e-05	9.239269358579123e-06	1.0287049838699058e-05	4.114819935479623e-06
submissions_count_365_days	814	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	618	13	2	11	0.15384615384615385	0.8461538461538461	1.2395644170638437e-05	3.387732098145679e-05	2.6746329580617552e-05	4.114819935479623e-06
submissions_count_365_days	880	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	903	5	2	3	0.4	0.6	1.2395644170638437e-05	9.239269358579123e-06	1.0287049838699058e-05	4.114819935479623e-06
submissions_count_365_days	597	13	2	11	0.15384615384615385	0.8461538461538461	1.2395644170638437e-05	3.387732098145679e-05	2.6746329580617552e-05	4.114819935479623e-06
submissions_count_365_days	495	16	2	14	0.125	0.875	1.2395644170638437e-05	4.311659034003591e-05	3.2918559483836984e-05	4.114819935479623e-06
submissions_count_365_days	502	9	2	7	0.2222222222222222	0.7777777777777778	1.2395644170638437e-05	2.1558295170017954e-05	1.8516689709658306e-05	4.114819935479623e-06
submissions_count_365_days	703	9	2	7	0.2222222222222222	0.7777777777777778	1.2395644170638437e-05	2.1558295170017954e-05	1.8516689709658306e-05	4.114819935479623e-06
submissions_count_365_days	1000	49	2	47	0.04081632653061224	0.9591836734693877	1.2395644170638437e-05	0.00014474855328440626	0.00010081308841925077	4.114819935479623e-06
submissions_count_365_days	588	19	2	17	0.10526315789473684	0.8947368421052632	1.2395644170638437e-05	5.2355859698615034e-05	3.909078938705642e-05	4.114819935479623e-06
submissions_count_365_days	479	10	2	8	0.2	0.8	1.2395644170638437e-05	2.463805162287766e-05	2.0574099677398117e-05	4.114819935479623e-06
submissions_count_365_days	537	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
submissions_count_365_days	1021	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	846	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
submissions_count_365_days	571	7	2	5	0.2857142857142857	0.7142857142857143	1.2395644170638437e-05	1.539878226429854e-05	1.4401869774178682e-05	4.114819935479623e-06
submissions_count_365_days	851	4	2	2	0.5	0.5	1.2395644170638437e-05	6.159512905719415e-06	8.229639870959246e-06	4.114819935479623e-06
submissions_count_365_days	688	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	659	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	689	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	666	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	687	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	528	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	492	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	562	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	626	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	602	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	583	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	506	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
submissions_count_365_days	655	14	1	13	0.07142857142857142	0.9285714285714286	6.1978220853192185e-06	4.00368338871762e-05	2.8803739548357363e-05	2.0574099677398115e-06
submissions_count_365_days	633	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	589	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	636	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	826	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	721	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	871	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	855	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	818	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	831	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	924	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	622	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	631	14	1	13	0.07142857142857142	0.9285714285714286	6.1978220853192185e-06	4.00368338871762e-05	2.8803739548357363e-05	2.0574099677398115e-06
submissions_count_365_days	674	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	821	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	764	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	983	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	841	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	860	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	685	14	1	13	0.07142857142857142	0.9285714285714286	6.1978220853192185e-06	4.00368338871762e-05	2.8803739548357363e-05	2.0574099677398115e-06
submissions_count_365_days	902	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	845	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	931	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	716	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	1060	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	752	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	645	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	925	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	927	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	474	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	956	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	909	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	747	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	801	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	987	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	755	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	686	12	1	11	0.08333333333333333	0.9166666666666666	6.1978220853192185e-06	3.387732098145679e-05	2.4688919612877742e-05	2.0574099677398115e-06
submissions_count_365_days	604	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	514	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	587	29	1	28	0.034482758620689655	0.9655172413793104	6.1978220853192185e-06	8.623318068007181e-05	5.966488906445454e-05	2.0574099677398115e-06
submissions_count_365_days	543	9	1	8	0.1111111111111111	0.8888888888888888	6.1978220853192185e-06	2.463805162287766e-05	1.8516689709658306e-05	2.0574099677398115e-06
submissions_count_365_days	853	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	1268	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	1344	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	1121	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	621	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	1257	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	1286	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	695	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
submissions_count_365_days	678	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	935	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	651	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	985	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	680	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	682	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	1010	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	949	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	822	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	1008	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	892	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	854	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
submissions_count_365_days	997	11	1	10	0.09090909090909091	0.9090909090909091	6.1978220853192185e-06	3.079756452859708e-05	2.2631509645137928e-05	2.0574099677398115e-06
submissions_count_365_days	940	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	698	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	719	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	673	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	1409	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	664	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
submissions_count_365_days	1195	13	1	12	0.07692307692307693	0.9230769230769231	6.1978220853192185e-06	3.695707743431649e-05	2.6746329580617552e-05	2.0574099677398115e-06
submissions_count_365_days	461	20	1	19	0.05	0.95	6.1978220853192185e-06	5.851537260433445e-05	4.1148199354796234e-05	2.0574099677398115e-06
submissions_count_365_days	573	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	1013	12	1	11	0.08333333333333333	0.9166666666666666	6.1978220853192185e-06	3.387732098145679e-05	2.4688919612877742e-05	2.0574099677398115e-06
submissions_count_365_days	445	28	1	27	0.03571428571428571	0.9642857142857143	6.1978220853192185e-06	8.315342422721211e-05	5.7607479096714726e-05	2.0574099677398115e-06
submissions_count_365_days	765	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	1022	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
submissions_count_365_days	1327	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	529	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	603	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	555	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	1283	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	830	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
submissions_count_365_days	1263	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	1252	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	422	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	1001	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	591	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	511	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
submissions_count_365_days	496	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
submissions_count_365_days	799	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
submissions_count_365_days	544	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
submissions_count_365_days	1363	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
submissions_count_365_days	421	7	1	6	0.14285714285714285	0.8571428571428571	6.1978220853192185e-06	1.8478538717158246e-05	1.4401869774178682e-05	2.0574099677398115e-06
